origin_date,horizon_months,target_date,model,forecast,lower_80,upper_80,lower_95,upper_95,observed,error,abs_error,squared_error,covered_80,covered_95
2021-03-01,3,2021-06-01,arimax_euribor,1.9314382380124593,1.7743481287084069,2.0885283473165117,1.6911896480678448,2.171686827957074,1.93,-0.0014382380124593475,0.0014382380124593475,2.0685285804830143e-06,True,True
2021-03-01,6,2021-09-01,arimax_euribor,1.8708724327234905,1.6415019430899005,2.10024292235708,1.520080540391704,2.221664325055277,1.84,-0.030872432723490384,0.030872432723490384,0.0009531071022664399,True,True
2021-04-01,1,2021-05-01,naive,1.99,1.8522501598730838,2.127749840126916,1.7793297992967025,2.2006702007032977,1.99,0.0,0.0,0.0,True,True
2021-04-01,3,2021-07-01,naive,1.99,1.751410278165691,2.2285897218343087,1.625108508741156,2.3548914912588437,1.86,-0.1299999999999999,0.1299999999999999,0.01689999999999997,True,True
2021-04-01,6,2021-10-01,naive,1.99,1.6525831795390962,2.327416820460904,1.4739655042671993,2.5060344957328007,1.87,-0.11999999999999988,0.11999999999999988,0.014399999999999972,True,True
2021-04-01,1,2021-05-01,ets,1.9777358781561505,1.8604745956181032,2.0949971606941977,1.7984002222725874,2.1570715340397135,1.99,0.012264121843849507,0.012264121843849507,0.00015040868460078664,True,True
2021-04-01,3,2021-07-01,ets,1.9580312983479329,1.799560648500791,2.116501948195075,1.7156713538418633,2.2003912428540024,1.86,-0.09803129834793278,0.09803129834793278,0.009610135455781408,True,True
2021-04-01,6,2021-10-01,ets,1.939234709343809,1.7051862223578074,2.1732831963298107,1.5812884374482126,2.2971809812394053,1.87,-0.06923470934380882,0.06923470934380882,0.004793444977921688,True,True
2021-04-01,1,2021-05-01,arima,1.9645663233001938,1.848171063083836,2.0809615835165514,1.786555134262877,2.1425775123375104,1.99,0.02543367669980623,0.02543367669980623,0.0006468719104702663,True,True
2021-04-01,3,2021-07-01,arima,1.929319376587636,1.7726791205639838,2.085959632611288,1.6897587778652376,2.168879975310034,1.86,-0.06931937658763587,0.06931937658763587,0.00480517597049848,True,True
2021-04-01,6,2021-10-01,arima,1.8783883323440211,1.650826223776631,2.1059504409114114,1.5303621201888018,2.2264145444992405,1.87,-0.008388332344021032,0.008388332344021032,7.036411951374938e-05,True,True
2021-04-01,1,2021-05-01,arimax_euribor,1.9625797243948782,1.8463271036664588,2.0788323451232973,1.784786683629273,2.1403727651604836,1.99,0.027420275605121835,0.027420275605121835,0.0007518715142608396,True,True
2021-04-01,3,2021-07-01,arimax_euribor,1.9260059788840618,1.7694361054386487,2.082575852329475,1.686553021026219,2.1654589367419046,1.86,-0.06600597888406168,0.06600597888406168,0.004356789248443196,True,True
2021-04-01,6,2021-10-01,arimax_euribor,1.8704826312828438,1.642073948640983,2.0988913139247045,1.5211616958087837,2.219803566756904,1.87,-0.00048263128284364853,0.00048263128284364853,2.3293295517930587e-07,True,True
2021-05-01,1,2021-06-01,naive,1.99,1.8526977487000995,2.1273022512999002,1.7800143273363218,2.1999856726636784,1.93,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,True,True
2021-05-01,3,2021-08-01,naive,1.99,1.7521855247549825,2.2278144752450175,1.6262941460849822,2.3537058539150175,1.85,-0.1399999999999999,0.1399999999999999,0.01959999999999997,True,True
2021-05-01,6,2021-11-01,naive,1.99,1.6536795437798555,2.3263204562201443,1.4756422486788945,2.5043577513211055,1.87,-0.11999999999999988,0.11999999999999988,0.014399999999999972,True,True
2021-05-01,1,2021-06-01,ets,1.974263070919379,1.8573888904653935,2.091137251373364,1.7955194365849285,2.153006705253829,1.93,-0.04426307091937898,0.04426307091937898,0.0019592194472139728,True,True
2021-05-01,3,2021-08-01,ets,1.9602203447590805,1.8022619441329555,2.1181787453852055,1.718643817831589,2.2017968716865717,1.85,-0.11022034475908038,0.11022034475908038,0.012148524398810538,True,True
2021-05-01,6,2021-11-01,ets,1.9468256965095798,1.7136308453649862,2.1800205476541734,1.5901849479733663,2.3034664450457933,1.87,-0.07682569650957971,0.07682569650957971,0.0059021876441820486,True,True
2021-05-01,1,2021-06-01,arima,1.957126128453368,1.835445697020232,2.0788065598865044,1.7710319675595023,2.1432202893472336,1.93,-0.027126128453368148,0.027126128453368148,0.000735826844868629,True,True
2021-05-01,3,2021-08-01,arima,1.9038911222198853,1.7142781109259393,2.0935041335138314,1.6139030459473607,2.19387919849241,1.85,-0.053891122219885235,0.053891122219885235,0.002904253054118608,True,True
2021-05-01,6,2021-11-01,arima,1.8173124522441153,1.5464107551235735,2.0882141493646573,1.4030040592131976,2.231620845275033,1.87,0.0526875477558848,0.0526875477558848,0.0027759776885286414,True,True
2021-05-01,1,2021-06-01,arimax_euribor,1.9613449461831882,1.8454589872973572,2.0772309050690194,1.7841126663149978,2.1385772260513787,1.93,-0.03134494618318828,0.03134494618318828,0.0009825056512269698,True,True
2021-05-01,3,2021-08-01,arimax_euribor,1.9323152641034231,1.7762240257073776,2.0884065024994687,1.6935943153849082,2.1710362128219383,1.85,-0.08231526410342305,0.08231526410342305,0.006775802704416287,True,True
2021-05-01,6,2021-11-01,arimax_euribor,1.8838950617298234,1.6564210532658685,2.111369070193778,1.5360035870556468,2.231786536404,1.87,-0.013895061729823244,0.013895061729823244,0.0001930727404755985,True,True
2021-06-01,1,2021-07-01,naive,1.93,1.793107387314504,2.066892612685496,1.7206408155342965,2.1393591844657034,1.86,-0.06999999999999984,0.06999999999999984,0.004899999999999977,True,True
2021-06-01,3,2021-09-01,naive,1.93,1.6928950396478732,2.1671049603521264,1.567379255474217,2.2926207445257827,1.84,-0.08999999999999986,0.08999999999999986,0.008099999999999975,True,True
2021-06-01,6,2021-12-01,naive,1.93,1.5946829493640875,2.2653170506359124,1.4171768250938084,2.4428231749061915,1.88,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,True,True
2021-06-01,1,2021-07-01,ets,1.940448187694093,1.8238726650126205,2.057023710375566,1.7621613110068304,2.118735064381356,1.86,-0.08044818769409301,0.08044818769409301,0.006471910903264018,True,True
2021-06-01,3,2021-09-01,ets,1.9202543413194766,1.7628454794503803,2.077663203188573,1.6795182613945427,2.1609904212444104,1.84,-0.08025434131947651,0.08025434131947651,0.006440759300623034,True,True
2021-06-01,6,2021-12-01,ets,1.9009859413490149,1.668354056996818,2.1336178257012115,1.5452061762232667,2.256765706474763,1.88,-0.02098594134901499,0.02098594134901499,0.00044040973430429717,True,True
2021-06-01,1,2021-07-01,arima,1.928328320011408,1.812686187064108,2.043970452958708,1.7514689397368555,2.1051877002859607,1.86,-0.06832832001140798,0.06832832001140798,0.004668759315581377,True,True
2021-06-01,3,2021-09-01,arima,1.8920661717650595,1.7365573710586246,2.0475749724714944,1.6542359846245935,2.1298963589055253,1.84,-0.052066171765059455,0.052066171765059455,0.0027108862422686743,True,True
2021-06-01,6,2021-12-01,arima,1.8402439601029559,1.6143721322176159,2.066115787988296,1.4948028091732475,2.1856851110326643,1.88,0.039756039897044015,0.039756039897044015,0.0015805427082953556,True,True
2021-06-01,1,2021-07-01,arimax_euribor,1.9280364686515061,1.8124940740837454,2.043578863219267,1.7513296250653156,2.1047433122376966,1.86,-0.06803646865150603,0.06803646865150603,0.004628961066567363,True,True
2021-06-01,3,2021-09-01,arimax_euribor,1.8912790998317934,1.735767670016258,2.0467905296473288,1.6534448918159395,2.129113307847647,1.84,-0.05127909983179335,0.05127909983179335,0.002629546079559029,True,True
2021-06-01,6,2021-12-01,arimax_euribor,1.835242290799533,1.6084440907909003,2.0620404908081653,1.4883843759667945,2.1821002056322714,1.88,0.044757709200466955,0.044757709200466955,0.0020032525328735644,True,True
2021-07-01,1,2021-08-01,naive,1.86,1.7234800052969954,1.9965199947030048,1.6512106855616213,2.068789314438379,1.85,-0.010000000000000009,0.010000000000000009,0.00010000000000000018,True,True
2021-07-01,3,2021-10-01,naive,1.86,1.623540432925362,2.096459567074638,1.4983662993152538,2.2216337006847464,1.87,0.010000000000000009,0.010000000000000009,0.00010000000000000018,True,True
2021-07-01,6,2022-01-01,naive,1.86,1.525595673290176,2.194404326709824,1.3485727158804595,2.371427284119541,1.85,-0.010000000000000009,0.010000000000000009,0.00010000000000000018,True,True
2021-07-01,1,2021-08-01,ets,1.8820124428345795,1.7655214935655377,1.9985033921036213,1.703854910019909,2.06016997564925,1.85,-0.03201244283457938,0.03201244283457938,0.0010247964962372127,True,True
2021-07-01,3,2021-10-01,ets,1.8496173164838616,1.6921898808064268,2.0070447521612964,1.6088528303703842,2.090381802597339,1.87,0.020382683516138478,0.020382683516138478,0.0004154537873190632,True,True
2021-07-01,6,2022-01-01,ets,1.8186460660338473,1.5856336390601244,2.05165849300757,1.4622843111912387,2.175007820876456,1.85,0.031353933966152825,0.031353933966152825,0.000983069175153872,True,True
2021-07-01,1,2021-08-01,arima,1.8677776557325088,1.752308341349805,1.9832469701152124,1.6911825786444803,2.044372732820537,1.85,-0.017777655732508668,0.017777655732508668,0.00031604504334359834,True,True
2021-07-01,3,2021-10-01,arima,1.8171988994851187,1.6618339650191019,1.9725638339511355,1.5795887367723789,2.0548090621978585,1.87,0.052801100514881405,0.052801100514881405,0.0027879562155826093,True,True
2021-07-01,6,2022-01-01,arima,1.7504886146718805,1.524710840225661,1.9762663891181,1.4051913060644436,2.0957859232793172,1.85,0.09951138532811954,0.09951138532811954,0.009902515809921485,True,True
2021-07-01,1,2021-08-01,arimax_euribor,1.8678112526294643,1.7524472672350888,1.9831752380238399,1.6913772623281105,2.044245242930818,1.85,-0.017811252629464258,0.017811252629464258,0.00031724072023059743,True,True
2021-07-01,3,2021-10-01,arimax_euribor,1.8144224779235407,1.6590659543374833,1.9697790015095982,1.5768251785416587,2.0520197773054227,1.87,0.055577522076459385,0.055577522076459385,0.00308886096015933,True,True
2021-07-01,6,2022-01-01,arimax_euribor,1.7420761583055044,1.5154313691242596,1.9687209474867493,1.395452865086599,2.08869945152441,1.85,0.10792384169449565,0.10792384169449565,0.011647555606098557,True,True
2021-08-01,1,2021-09-01,naive,1.85,1.713928440494744,1.9860715595052563,1.6418965080135752,2.058103491986425,1.84,-0.010000000000000009,0.010000000000000009,0.00010000000000000018,True,True
2021-08-01,3,2021-11-01,naive,1.85,1.6143171454717644,2.0856828545282355,1.4895541786470092,2.210445821352991,1.87,0.020000000000000018,0.020000000000000018,0.0004000000000000007,True,True
2021-08-01,6,2022-02-01,naive,1.85,1.516694110707364,2.1833058892926362,1.3402526309418907,2.3597473690581094,1.76,-0.09000000000000008,0.09000000000000008,0.008100000000000015,True,True
2021-08-01,1,2021-09-01,ets,1.8453507439504457,1.7291962503150988,1.9615052375857926,1.6677077756232035,2.022993712277688,1.84,-0.005350743950445658,0.005350743950445658,2.8630460823230803e-05,True,True
2021-08-01,3,2021-11-01,ets,1.812201489660779,1.6549776828677183,1.9694252964538397,1.5717484270516815,2.0526545522698765,1.87,0.05779851033922112,0.05779851033922112,0.003340667797433051,True,True
2021-08-01,6,2022-02-01,ets,1.7804701194539976,1.5475705710186245,2.0133696678893704,1.4242809974384567,2.1366592414695385,1.76,-0.02047011945399757,0.02047011945399757,0.0004190257904609298,True,True
2021-08-01,1,2021-09-01,arima,1.8118010856507945,1.6911906772656127,1.9324114940359762,1.6273433837906524,1.9962587875109365,1.84,0.028198914349205628,0.028198914349205628,0.0007951787704738351,True,True
2021-08-01,3,2021-11-01,arima,1.7506854074342157,1.562801914100337,1.9385689007680944,1.4633424006255227,2.038028414242909,1.87,0.11931459256578436,0.11931459256578436,0.014235971999139124,True,True
2021-08-01,6,2022-02-01,arima,1.6564483076719088,1.3883590806869688,1.9245375346568487,1.2464412165328362,2.066455398810981,1.76,0.10355169232809125,0.10355169232809125,0.010722952984011672,True,True
2021-08-01,1,2021-09-01,arimax_euribor,1.8292203946150307,1.7141881570063349,1.9442526322237266,1.6532937687688922,2.005147020461169,1.84,0.01077960538496936,0.01077960538496936,0.00011619989225566042,True,True
2021-08-01,3,2021-11-01,arimax_euribor,1.774553645723581,1.6195053566575153,1.929601934789647,1.5374277503602483,2.011679541086914,1.87,0.09544635427641901,0.09544635427641901,0.00911000654465969,True,True
2021-08-01,6,2022-02-01,arimax_euribor,1.699730372235843,1.473550503040084,1.925910241431602,1.3538181127761277,2.045642631695558,1.76,0.06026962776415701,0.06026962776415701,0.003632428030830045,True,True
2021-09-01,1,2021-10-01,naive,1.84,1.7043724864497614,1.9756275135502388,1.63257561769805,2.0474243823019505,1.87,0.030000000000000027,0.030000000000000027,0.0009000000000000016,True,True
2021-09-01,3,2021-12-01,naive,1.84,1.6050862556267504,2.0749137443732497,1.4807304311244318,2.199269568875568,1.88,0.039999999999999813,0.039999999999999813,0.0015999999999999851,True,True
2021-09-01,6,2022-03-01,naive,1.84,1.507781796719504,2.172218203280496,1.3319161031482367,2.3480838968517634,1.8,-0.040000000000000036,0.040000000000000036,0.001600000000000003,True,True
2021-09-01,1,2021-10-01,ets,1.8240887796113592,1.7083131776737288,1.9398643815489895,1.6470252761308948,2.0011522830918236,1.87,0.04591122038864093,0.04591122038864093,0.0021078401575743582,True,True
2021-09-01,3,2021-12-01,ets,1.7954231070853162,1.638683033123792,1.9521631810468403,1.5557098500005857,2.0351363641700466,1.88,0.08457689291468373,0.08457689291468373,0.007153250815101879,True,True
2021-09-01,6,2022-03-01,ets,1.7679791187026412,1.5357528311593527,2.0002054062459296,1.4128196603667855,2.123138577038497,1.8,0.032020881297358805,0.032020881297358805,0.001025336839059543,True,True
2021-09-01,1,2021-10-01,arima,1.8098595583315562,1.6951499207879244,1.924569195875188,1.6344263067092377,1.9852928099538747,1.87,0.0601404416684439,0.0601404416684439,0.0036168727240755033,True,True
2021-09-01,3,2021-12-01,arima,1.7633599082109783,1.6089308139709626,1.917789002450994,1.5271809896147925,1.999538826807164,1.88,0.11664009178902157,0.11664009178902157,0.013604911012551377,True,True
2021-09-01,6,2022-03-01,arima,1.698966837742055,1.4745508705323584,1.9233828049517516,1.3557522335760397,2.0421814419080704,1.8,0.10103316225794501,0.10103316225794501,0.010207699875840243,True,True
2021-09-01,1,2021-10-01,arimax_euribor,1.8080178843885564,1.6934047685125724,1.9226310002645404,1.632732249918293,1.9833035188588197,1.87,0.06198211561144373,0.06198211561144373,0.003841782655670377,True,True
2021-09-01,3,2021-12-01,arimax_euribor,1.7605396898916537,1.606122431479601,1.9149569483037063,1.5243788726322838,1.9967005071510235,1.88,0.11946031010834623,0.11946031010834623,0.01427076569118225,True,True
2021-09-01,6,2022-03-01,arimax_euribor,1.6916721888497912,1.4664125197887243,1.916931857910858,1.3471672540511004,2.036177123648482,1.8,0.10832781115020884,0.10832781115020884,0.01173491466859531,True,True
2021-10-01,1,2021-11-01,naive,1.87,1.7347061050961605,2.00529389490384,1.6630858433878257,2.0769141566121747,1.87,0.0,0.0,0.0,True,True
2021-10-01,3,2022-01-01,naive,1.87,1.635664100072666,2.1043358999273343,1.5116141679424502,2.22838583205755,1.85,-0.020000000000000018,0.020000000000000018,0.0004000000000000007,True,True
2021-10-01,6,2022-04-01,naive,1.87,1.5385989921718597,2.2014010078281405,1.3631658957418469,2.3768341042581533,1.77,-0.10000000000000009,0.10000000000000009,0.010000000000000018,True,True
2021-10-01,1,2021-11-01,ets,1.835782119537489,1.720286145799453,1.9512780932755251,1.6591462704838937,2.0124179685910843,1.87,0.03421788046251106,0.03421788046251106,0.0011708633433466964,True,True
2021-10-01,3,2022-01-01,ets,1.8208190383307221,1.6645103018441878,1.9771277748172564,1.5817654549874876,2.0598726216739567,1.85,0.02918096166927797,0.02918096166927797,0.0008515285239438702,True,True
2021-10-01,6,2022-04-01,ets,1.8065080016815,1.5753050197490552,2.0377109836139446,1.4529135542249212,2.160102449138079,1.77,-0.036508001681500035,0.036508001681500035,0.0013328341867764094,True,True
2021-10-01,1,2021-11-01,arima,1.8232016227085477,1.7087182574532498,1.9376849879638456,1.6481144246885637,1.9982888207285316,1.87,0.04679837729145242,0.04679837729145242,0.0021900881171131297,True,True
2021-10-01,3,2022-01-01,arima,1.7916777445539331,1.6376457273742548,1.9457097617336114,1.556106102916609,2.027249386191257,1.85,0.05832225544606695,0.05832225544606695,0.003401485480316286,True,True
2021-10-01,6,2022-04-01,arima,1.7418420943038062,1.518347760992186,1.9653364276154264,1.4000370075506887,2.0836471810569237,1.77,0.028157905696193808,0.028157905696193808,0.0007928676531957437,True,True
2021-10-01,1,2021-11-01,arimax_euribor,1.8224126972038306,1.708009591272014,1.9368158031356473,1.6474482452267494,1.9973771491809118,1.87,0.04758730279616952,0.04758730279616952,0.0022645513874143233,True,True
2021-10-01,3,2022-01-01,arimax_euribor,1.7905343926517872,1.6363706935694744,1.9446980917341,1.554761360923328,2.0263074243802466,1.85,0.059465607348212934,0.059465607348212934,0.003536158457291836,True,True
2021-10-01,6,2022-04-01,arimax_euribor,1.736957865220639,1.512477523513556,1.961438206927722,1.3936448087568056,2.0802709216844724,1.77,0.03304213477936102,0.03304213477936102,0.001091782670777459,True,True
2021-11-01,1,2021-12-01,naive,1.87,1.7351279193572995,2.0048720806427007,1.663730952630579,2.076269047369421,1.88,0.009999999999999787,0.009999999999999787,9.999999999999574e-05,True,True
2021-11-01,3,2022-02-01,naive,1.87,1.6363947038043158,2.1036052961956844,1.5127315299273314,2.227268470072669,1.76,-0.1100000000000001,0.1100000000000001,0.012100000000000022,True,True
2021-11-01,6,2022-05-01,naive,1.87,1.5396322218778795,2.2003677781221205,1.364746084214946,2.3752539157850543,1.81,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,True,True
2021-11-01,1,2021-12-01,ets,1.8480928051310725,1.7329166281562114,1.9632689821059337,1.6719460430210284,2.0242395672411164,1.88,0.03190719486892735,0.03190719486892735,0.0010180690844037036,True,True
2021-11-01,3,2022-02-01,ets,1.8421249364312116,1.6860522997519671,1.998197573110456,1.6034324365835506,2.0808174362788727,1.76,-0.08212493643121155,0.08212493643121155,0.006744505183830538,True,True
2021-11-01,6,2022-05-01,ets,1.836419015009425,1.605768742504676,2.0670692875141743,1.4836698636777346,2.1891681663411156,1.81,-0.026419015009425006,0.026419015009425006,0.0006979643540682238,True,True
2021-11-01,1,2021-12-01,arima,1.8369220147973353,1.7226938932032896,1.951150136391381,1.6622251782710173,2.0116188513236533,1.88,0.04307798520266459,0.04307798520266459,0.0018557128091209896,True,True
2021-11-01,3,2022-02-01,arima,1.8148028664570148,1.660785199956982,1.9688205329570476,1.579253172290253,2.0503525606237765,1.76,-0.05480286645701482,0.05480286645701482,0.0030033541719054003,True,True
2021-11-01,6,2022-05-01,arima,1.7746320017256294,1.5513179994923754,1.9979460039588834,1.4331027075573701,2.116161295893889,1.81,0.03536799827437065,0.03536799827437065,0.0012508953019358853,True,True
2021-11-01,1,2021-12-01,arimax_euribor,1.8366362974219128,1.7225212907582723,1.9507513040855533,1.6621124552531135,2.011160139590712,1.88,0.04336370257808708,0.04336370257808708,0.0018804107012807963,True,True
2021-11-01,3,2022-02-01,arimax_euribor,1.8125323323195082,1.6585476163085724,1.966517048330444,1.577033031577123,2.0480316330618935,1.76,-0.05253233231950816,0.05253233231950816,0.0027596459389272413,True,True
2021-11-01,6,2022-05-01,arimax_euribor,1.7719513826487883,1.5479789157974986,1.995923849500078,1.429415053749238,2.1144877115483385,1.81,0.03804861735121179,0.03804861735121179,0.0014476972823389347,True,True
2021-12-01,1,2022-01-01,naive,1.88,1.745523820977248,2.014476179022752,1.6743364319084963,2.0856635680915034,1.85,-0.029999999999999805,0.029999999999999805,0.0008999999999999883,True,True
2021-12-01,3,2022-03-01,naive,1.88,1.6470804255248652,2.1129195744751343,1.5237802507996145,2.2362197492003855,1.8,-0.07999999999999985,0.07999999999999985,0.006399999999999976,True,True
2021-12-01,6,2022-06-01,naive,1.88,1.5506019788350942,2.2093980211649056,1.3762291994956724,2.3837708005043274,1.82,-0.05999999999999983,0.05999999999999983,0.00359999999999998,True,True
2021-12-01,1,2022-01-01,ets,1.863923972403917,1.749071209878811,1.9787767349290228,1.6882718300115984,2.0395761147962355,1.85,-0.013923972403916851,0.013923972403916851,0.000193877007505038,True,True
2021-12-01,3,2022-03-01,ets,1.8649070373231589,1.709051335722351,2.020762738923967,1.6265463110475884,2.1032677635987294,1.8,-0.06490703732315883,0.06490703732315883,0.004212923494069934,True,True
2021-12-01,6,2022-06-01,ets,1.8658465606184373,1.6355775083643618,2.096115612872513,1.513680435347957,2.218012685888918,1.82,-0.04584656061843728,0.04584656061843728,0.002101907120540044,True,True
2021-12-01,1,2022-01-01,arima,1.853175357137548,1.7392004866452757,1.9671502276298203,1.6788658347481453,2.0274848795269507,1.85,-0.0031753571375479073,0.0031753571375479073,1.0082892950976439e-05,True,True
2021-12-01,3,2022-03-01,arima,1.8375724126540482,1.6835843667586068,1.9915604585494897,1.602068019292779,2.0730768060153175,1.8,-0.037572412654048204,0.037572412654048204,0.0014116861926460817,True,True
2021-12-01,6,2022-06-01,arima,1.8040454761959688,1.580866334345718,2.0272246180462195,1.4627224331850832,2.1453685192068543,1.82,0.015954523804031284,0.015954523804031284,0.0002545468298134009,True,True
2021-12-01,1,2022-01-01,arimax_euribor,1.8520834701632434,1.7382588758927044,1.9659080644337823,1.6780037754220203,2.0261631649044665,1.85,-0.002083470163243284,0.002083470163243284,4.340847921124996e-06,True,True
2021-12-01,3,2022-03-01,arimax_euribor,1.8244644325734152,1.6705083407240615,1.9784205244227688,1.5890089087084471,2.0599199564383834,1.8,-0.02446443257341513,0.02446443257341513,0.0005985084611391752,True,True
2021-12-01,6,2022-06-01,arimax_euribor,1.7810932200906273,1.557009708271174,2.0051767319100806,1.4383870625676203,2.1237993776136346,1.82,0.038906779909372746,0.038906779909372746,0.0015137375229163708,True,True
2022-01-01,1,2022-02-01,naive,1.85,1.7159562298191944,1.9840437701808058,1.6449977441643568,2.0550022558356433,1.76,-0.09000000000000008,0.09000000000000008,0.008100000000000015,True,True
2022-01-01,3,2022-04-01,naive,1.85,1.6178293796087584,2.0821706203912416,1.4949256772264325,2.2050743227735676,1.77,-0.08000000000000007,0.08000000000000007,0.006400000000000012,True,True
2022-01-01,6,2022-07-01,naive,1.85,1.5216611598581307,2.1783388401418695,1.347849077083179,2.352150922916821,1.92,0.06999999999999984,0.06999999999999984,0.004899999999999977,True,True
2022-01-01,1,2022-02-01,ets,1.8561607369653164,1.7416655145022162,1.9706559594284165,1.6810554049108741,2.031266069019759,1.76,-0.09616073696531635,0.09616073696531635,0.00924688733371276,True,True
2022-01-01,3,2022-04-01,ets,1.854377744951731,1.6990941864822189,2.0096613034212427,1.616892036085909,2.091863453817553,1.77,-0.0843777449517309,0.0843777449517309,0.007119603843139348,True,True
2022-01-01,6,2022-07-01,ets,1.8526733319922883,1.6232739438798038,2.082072720104773,1.5018372432509586,2.203509420733618,1.92,0.06732666800771159,0.06732666800771159,0.004532880225020615,True,True
2022-01-01,1,2022-02-01,arima,1.8446013357088087,1.7310297861711141,1.9581728852465032,1.6709086394904595,2.018294031927158,1.76,-0.08460133570880868,0.08460133570880868,0.007157386003714546,True,True
2022-01-01,3,2022-04-01,arima,1.8253691126025975,1.671934419209494,1.978803805995701,1.5907109988640107,2.0600272263411843,1.77,-0.05536911260259747,0.05536911260259747,0.003065738630399118,True,True
2022-01-01,6,2022-07-01,arima,1.789291031595514,1.5668316209871844,2.0117504422038435,1.449068722531385,2.129513340659643,1.92,0.13070896840448598,0.13070896840448598,0.017084834421364915,True,True
2022-01-01,1,2022-02-01,arimax_euribor,1.837005028660589,1.7235346261307514,1.9504754311904267,1.6634670234417075,2.0105430338794705,1.76,-0.077005028660589,0.077005028660589,0.005929774439018134,True,True
2022-01-01,3,2022-04-01,arimax_euribor,1.808624940690048,1.6551957407403806,1.9620541406397156,1.57397522844819,2.043274652931906,1.77,-0.03862494069004807,0.03862494069004807,0.0014918860433097312,True,True
2022-01-01,6,2022-07-01,arimax_euribor,1.7640822072118705,1.5408444071303111,1.9873200072934298,1.4226694541777187,2.105494960246022,1.92,0.15591779278812945,0.15591779278812945,0.02431035810792207,True,True
2022-02-01,1,2022-03-01,naive,1.76,1.6262096566040263,1.8937903433959737,1.555385326985324,1.964614673014676,1.8,0.040000000000000036,0.040000000000000036,0.001600000000000003,True,True
2022-02-01,3,2022-05-01,naive,1.76,1.5282683276760864,1.9917316723239136,1.4055969903644883,2.1144030096355118,1.81,0.050000000000000044,0.050000000000000044,0.0025000000000000044,True,True
2022-02-01,6,2022-08-01,naive,1.76,1.4322819261681232,2.087718073831877,1.2587984572276167,2.2612015427723833,1.95,0.18999999999999995,0.18999999999999995,0.03609999999999998,True,True
2022-02-01,1,2022-03-01,ets,1.797899524897322,1.6833474845802037,1.9124515652144403,1.6227072974337922,1.9730917523608518,1.8,0.002100475102678079,0.002100475102678079,4.411995656970486e-06,True,True
2022-02-01,3,2022-05-01,ets,1.7784376664039658,1.623141650949643,1.9337336818582886,1.5409329062239079,2.015942426584024,1.81,0.03156233359603422,0.03156233359603422,0.0009961809020273503,True,True
2022-02-01,6,2022-08-01,ets,1.759786482187467,1.5306852828921609,1.988887681482773,1.4094064338880326,2.110166530486901,1.95,0.19021351781253304,0.19021351781253304,0.03618118235861882,True,True
2022-02-01,1,2022-03-01,arima,1.7826257448312064,1.6690921144370248,1.896159375225388,1.6089910409384167,1.956260448723996,1.8,0.01737425516879365,0.01737425516879365,0.0003018647426703529,True,True
2022-02-01,3,2022-05-01,arima,1.7430190528702492,1.5896791972522224,1.896358908488276,1.5085059809922647,1.9775321247482336,1.81,0.06698094712975089,0.06698094712975089,0.004486447278398484,True,True
2022-02-01,6,2022-08-01,arima,1.6870788125972613,1.4652041893226888,1.9089534358718339,1.3477508585818048,2.026406766612718,1.95,0.2629211874027386,0.2629211874027386,0.069127550785266,False,True
2022-02-01,1,2022-03-01,arimax_euribor,1.7722529973219447,1.6588608234533428,1.8856451711905466,1.598834632516062,1.9456713621278274,1.8,0.0277470026780553,0.0277470026780553,0.000769896157616008,True,True
2022-02-01,3,2022-05-01,arimax_euribor,1.7058970145588586,1.5524871582570285,1.8593068708606886,1.471276885873457,1.94051714324426,1.81,0.1041029854411415,0.1041029854411415,0.010837431577758518,True,True
2022-02-01,6,2022-08-01,arimax_euribor,1.6311996019104147,1.4080851123575964,1.854314091463233,1.2899754360558544,1.972423767764975,1.95,0.31880039808958527,0.31880039808958527,0.10163369382207804,False,True
2022-03-01,1,2022-04-01,naive,1.8,1.666480925306527,1.9335190746934732,1.5958001966646473,2.0041998033353527,1.77,-0.030000000000000027,0.030000000000000027,0.0009000000000000016,True,True
2022-03-01,3,2022-06-01,naive,1.8,1.5687381788513206,2.0312618211486795,1.4463155657275966,2.1536844342724035,1.82,0.020000000000000018,0.020000000000000018,0.0004000000000000007,True,True
2022-03-01,6,2022-09-01,naive,1.8,1.4729463960724365,2.1270536039275636,1.2998146762517115,2.3001853237482885,2.0,0.19999999999999996,0.19999999999999996,0.03999999999999998,True,True
2022-03-01,1,2022-04-01,ets,1.788543665329122,1.674352222706708,1.902735107951536,1.6139029244491452,1.9631844062090988,1.77,-0.018543665329121994,0.018543665329121994,0.00034386752383848114,True,True
2022-03-01,3,2022-06-01,ets,1.7727050886318096,1.6179187551808214,1.927491422082798,1.5359798198096972,2.009430357453922,1.82,0.04729491136819042,0.04729491136819042,0.0022368086413249873,True,True
2022-03-01,6,2022-09-01,ets,1.7575277453340468,1.5291775308049869,1.9858779598631067,1.4082962291220862,2.1067592615460073,2.0,0.24247225466595324,0.24247225466595324,0.05879279428279088,False,True
2022-03-01,1,2022-04-01,arima,1.7733648067039725,1.6601993410266251,1.8865302723813198,1.600293162156412,1.9464364512515329,1.77,-0.003364806703972434,0.003364806703972434,1.1321924155097834e-05,True,True
